4,44,1.0,0.54,0.1,0,100,0.2
5,45,-11.12,3.0
100,100000.0
5,31,3.99,-5.0
5,35,-7.48,10.0
5,41,11.06,10.0
4,42,1.0,0.29,0.1,0,100,0.2
4,44,1.0,0.53,0.1,0,100,0.2
5,45,-11.06,-10.0
100,100000.0
5,31,4.01,-3.0
5,35,-7.52,7.0
5,41,10.91,25.0
4,42,1.0,0.3,0.1,0,100,0.2
4,44,1.0,0.52,0.1,0,100,0.2
5,45,-10.92,-23.0
100,100000.0
5,31,4.03,-3.0
5,35,-7.55,5.0
5,41,10.67,40.0
4,42,1.0,0.32,0.1,0,100,0.2
4,44,1.0,0.51,0.1,0,100,0.2
5,45,-10.68,-40.0
100,100000.0
5,41,10.36,52.0
4,42,1.0,0.46,0.1,0,100,0.2
4,43,1.0,1.04,0.1,0,100,0.2
4,44,1.0,0.62,0.1,0,100,0.2
5,45,-10.36,-53.0
100,100000.0
5,31,4.02,2.0
5,35,-7.54,-2.0
5,41,9.97,65.0
4,42,1.0,0.48,0.1,0,100,0.2
4,43,1.0,1.06,0.1,0,100,0.2
4,44,1.0,0.61,0.1,0,100,0.2
5,45,-9.98,-63.0
100,100000.0
5,31,4.0,3.0
5,35,-7.5,-7.0
5,41,9.54,72.0
4,42,1.0,0.45,0.1,0,100,0.2
4,43,1.0,0.98,0.1,0,100,0.2
4,44,1.0,0.55,0.1,0,100,0.2
5,45,-9.55,-72.0
100,100000.0
5,31,3.97,5.0
5,35,-7.45,-8.0
5,41,9.09,75.0
4,42,1.0,0.38,0.1,0,100,0.2
4,43,0.0,0.8,0.1,0,100,0.2
4,44,1.0,0.45,0.1,0,100,0.2
5,45,-9.1,-75.0
100,100000.0
5,31,3.93,7.0
3,34,0.0,0.39,0.1,0,100,0.2
5,35,-7.38,-12.0
5,41,8.63,77.0
4,42,1.0,0.39,0.1,0,100,0.2
4,44,1.0,0.44,0.1,0,100,0.2
5,45,-8.64,-77.0
100,100000.0
5,31,3.88,8.0
5,35,-7.28,-17.0
5,41,8.19,73.0
4,42,1.0,0.4,0.1,0,100,0.2
4,44,1.0,0.43,0.1,0,100,0.2
5,45,-8.19,-75.0
100,100000.0
5,31,3.81,12.0
3,34,1.0,0.38,0.1,0,100,0.2
5,35,-7.16,-20.0
5,41,7.76,72.0
4,42,0.0,0.41,0.1,0,100,0.2
4,44,1.0,0.42,0.1,0,100,0.2
5,45,-7.77,-70.0
100,100000.0
5,31,3.72,15.0
3,34,0.0,0.37,0.1,0,100,0.2
5,35,-7.0,-27.0
5,41,7.37,65.0
4,44,1.0,0.41,0.1,0,100,0.2
5,45,-7.37,-67.0
100,100000.0
5,31,3.62,17.0
5,35,-6.8,-33.0
5,41,6.99,63.0
4,42,0.0,0.42,0.1,0,100,0.2
4,44,0.0,0.4,0.1,0,100,0.2
5,45,-7.0,-62.0
100,100000.0
5,31,3.48,23.0
3,34,0.0,0.36,0.1,0,100,0.2
5,35,-6.55,-42.0
5,41,6.63,60.0
5,45,-6.64,-60.0
100,100000.0
5,31,3.32,27.0
5,35,-6.24,-52.0
5,41,6.26,62.0
5,45,-6.27,-62.0
100,100000.0
5,31,3.12,33.0
5,35,-5.87,-62.0
5,41,5.87,65.0
5,45,-5.87,-67.0
100,100000.0
5,31,2.88,40.0
5,35,-5.41,-77.0
5,41,5.4,78.0
5,45,-5.41,-77.0
100,100000.0
5,31,2.58,50.0
5,35,-4.84,-95.0
5,41,4.84,93.0
5,45,-4.84,-95.0
100,100000.0
5,31,2.21,62.0
3,34,1.0,0.37,0.1,0,100,0.2
5,35,-4.14,-117.0
5,41,4.14,117.0
5,45,-4.15,-115.0
100,100000.0
5,31,1.76,75.0
3,34,1.0,0.38,0.1,0,100,0.2
5,35,-3.29,-142.0
5,41,3.29,142.0
5,45,-3.3,-142.0
100,100000.0
5,31,1.2,93.0
3,34,1.0,0.39,0.1,0,100,0.2
5,35,-2.25,-173.0
5,41,2.24,175.0
5,45,-2.25,-175.0
100,100000.0
5,31,0.53,112.0
3,34,0.0,0.4,0.1,0,100,0.2
5,35,-0.98,-212.0
5,41,0.98,210.0
4,44,0.0,0.39,0.1,0,100,0.2
5,45,-0.99,-210.0
100,100000.0
5,31,-0.23,127.0
5,35,0.45,-238.0
5,41,-0.46,240.0
5,45,0.45,-240.0
100,100000.0
5,31,-1.05,137.0
5,35,1.99,-257.0
5,41,-2.01,258.0
5,45,2.0,-258.0
100,100000.0
