-0.117,10.974,0.506,-0.8,0.358,-10.969,0.0,5.215,0.393,-0.8,0.4,-7.243
-0.126,10.846,0.507,-0.8,0.366,-10.838,0.0,5.144,0.391,-0.8,0.402,-7.145
-0.133,10.671,0.506,-0.8,0.373,-10.66,0.0,5.054,0.39,-0.8,0.403,-7.02
-0.137,10.46,0.505,-0.8,0.379,-10.447,0.0,4.941,0.388,-0.8,0.405,-6.863
-0.139,10.219,0.503,-0.8,0.383,-10.205,0.0,4.799,0.386,-0.8,0.407,-6.665
-0.14,9.953,0.5,-0.8,0.386,-9.94,0.0,4.619,0.384,-0.8,0.41,-6.416
-0.14,9.646,0.498,-0.8,0.388,-9.632,0.0,4.394,0.381,-0.8,0.412,-6.102
-0.142,9.257,0.495,-0.8,0.389,-9.245,0.0,4.108,0.377,-0.8,0.415,-5.705
-0.146,8.763,0.492,-0.8,0.388,-8.753,0.0,3.746,0.374,-0.8,0.418,-5.202
-0.153,8.134,0.489,-0.8,0.384,-8.128,0.0,3.286,0.369,-0.8,0.421,-4.563
-0.16,7.331,0.485,-0.8,0.38,-7.327,0.0,2.699,0.363,-0.8,0.426,-3.749
-0.167,6.324,0.48,-0.8,0.379,-6.322,0.0,1.965,0.356,-0.8,0.431,-2.73
-0.172,5.157,0.473,-0.8,0.381,-5.156,0.0,1.117,0.348,-0.8,0.439,-1.552
-0.174,3.886,0.464,-0.8,0.388,-3.885,0.0,0.197,0.339,-0.8,0.448,-0.273
-0.175,2.563,0.455,-0.8,0.397,-2.563,0.0,-0.759,0.329,-0.8,0.457,1.054
-0.174,0.659,0.451,-0.8,0.383,-1.237,-0.0,-2.375,0.317,-0.8,0.474,2.38
-0.172,-0.032,0.443,-0.8,0.388,0.042,-0.002,-3.65,0.307,-0.8,0.486,3.656
-0.167,-0.669,0.436,-0.8,0.387,1.221,-0.005,-4.823,0.297,-0.8,0.5,4.828
-0.16,-1.221,0.432,-0.8,0.381,2.242,-0.011,-5.836,0.288,-0.8,0.515,5.841
-0.153,-1.662,0.429,-0.8,0.372,3.059,-0.016,-6.645,0.28,-0.8,0.53,6.648
-0.146,-2.009,0.427,-0.8,0.364,3.699,-0.022,-7.278,0.273,-0.8,0.543,7.281
-0.142,-2.281,0.425,-0.8,0.36,4.202,-0.025,-7.776,0.267,-0.8,0.552,7.778
-0.14,-2.497,0.423,-0.8,0.36,4.6,-0.026,-8.169,0.263,-0.8,0.557,8.17
-0.14,-2.667,0.42,-0.8,0.362,4.915,-0.026,-8.479,0.26,-0.8,0.56,8.48
-0.139,-2.803,0.418,-0.8,0.365,5.166,-0.026,-8.744,0.258,-0.8,0.562,8.744
-0.137,-2.91,0.416,-0.8,0.367,5.364,-0.027,-8.976,0.257,-0.8,0.563,8.976
-0.133,-2.996,0.414,-0.8,0.368,5.523,-0.03,-9.173,0.258,-0.8,0.563,9.173
-0.126,-3.063,0.412,-0.8,0.37,5.648,-0.033,-9.328,0.261,-0.8,0.56,9.328
-0.117,-3.117,0.411,-0.8,0.372,5.747,-0.037,-9.432,0.266,-0.8,0.554,9.432
-0.108,-3.158,0.409,-0.8,0.373,5.824,-0.042,-9.475,0.275,-0.8,0.546,9.475
-0.1,-3.19,0.408,-0.8,0.374,5.882,-0.046,-9.447,0.286,-0.8,0.535,9.446
-0.093,-3.213,0.407,-0.8,0.375,5.925,-0.049,-9.341,0.299,-0.8,0.522,9.341
-0.089,-3.229,0.406,-0.8,0.376,5.954,-0.051,-9.157,0.314,-0.8,0.506,9.157
-0.088,-3.238,0.405,-0.8,0.377,5.971,-0.052,-8.897,0.42,-0.978,0.578,8.898
-0.087,-3.24,0.404,-0.8,0.378,5.975,-0.052,-8.573,0.5,-1.103,0.624,8.574
-0.087,-3.236,0.403,-0.8,0.379,5.967,-0.052,-8.2,0.526,-1.12,0.615,8.201
-0.085,-3.225,0.402,-0.8,0.379,5.946,-0.051,-7.796,0.509,-1.052,0.564,7.797
-0.081,-3.207,0.402,-0.8,0.376,5.911,-0.049,-7.383,0.398,-0.8,0.422,7.384
-0.075,-3.18,0.403,-0.8,0.371,5.862,-0.046,-6.978,0.411,-0.8,0.407,6.979
-0.066,-3.145,0.404,-0.8,0.365,5.794,-0.042,-6.595,0.423,-0.8,0.395,6.597
-0.057,-3.099,0.405,-0.8,0.358,5.706,-0.037,-6.243,0.432,-0.8,0.384,6.245
-0.048,-3.04,0.406,-0.8,0.351,5.595,-0.033,-5.924,0.438,-0.8,0.376,5.927
-0.042,-2.965,0.407,-0.8,0.345,5.454,-0.03,-5.633,0.442,-0.8,0.371,5.637
-0.037,-2.87,0.407,-0.8,0.342,5.279,-0.027,-5.361,0.444,-0.8,0.368,5.365
-0.035,-2.751,0.407,-0.8,0.341,5.058,-0.026,-5.089,0.445,-0.8,0.367,5.093
-0.035,-2.601,0.406,-0.8,0.341,4.781,-0.026,-4.795,0.445,-0.8,0.367,4.799
-0.035,-2.411,0.406,-0.8,0.341,4.43,-0.026,-4.443,0.445,-0.8,0.368,4.447
-0.033,-2.171,0.406,-0.8,0.342,3.987,-0.025,-3.997,0.444,-0.8,0.367,4.002
-0.029,-1.865,0.406,-0.8,0.343,3.425,-0.022,-3.432,0.445,-0.8,0.366,3.437
-0.022,-1.477,0.406,-0.8,0.345,2.709,-0.016,-2.713,0.446,-0.8,0.365,2.718
-0.014,-0.982,0.406,-0.8,0.347,1.795,-0.011,-1.796,0.447,-0.8,0.362,1.801
-0.007,-0.363,0.407,-0.8,0.348,0.652,-0.005,-0.649,0.448,-0.8,0.36,0.654
-0.002,0.353,0.408,-0.8,0.347,-0.668,-0.002,0.676,0.45,-0.8,0.357,-0.67
-0.0,1.128,0.41,-0.8,0.346,-2.1,-0.0,2.112,0.452,-0.8,0.355,-2.106
-0.0,1.143,0.4,-0.8,0.4,-1.142,0.0,0.823,0.4,-0.8,0.4,-1.143
